a280,Swap,First Fit,34178,6526,1200,4.419
a280,Swap,Best Fit,34051,6416,1199,4.656
a280,Swap,Worst Fit,34252,6444,1203,3.707
a280,Swap,First Fit,34315,6254,1206,4.470
a280,Swap,Best Fit,33063,6183,1239,7.99
a280,Swap,Worst Fit,33499,6667,1293,3.292
a280,Swap,First Fit,33666,6570,1296,3.787
a280,Swap,Best Fit,35342,6629,1162,3.134
a280,Swap,Worst Fit,34468,6813,1189,2.803
a280,Swap,First Fit,35413,6486,1380,4.158
a280,Swap,Best Fit,35312,7269,1301,3.843
a280,Swap,Worst Fit,34230,6677,1252,3.717
a280,Swap,First Fit,34057,5814,1385,5.351
a280,Swap,Best Fit,34009,6579,1115,3.838
a280,Swap,Worst Fit,34558,6891,1142,2.887
a280,Swap,First Fit,34768,6249,1236,4.880
a280,Swap,Best Fit,33107,7425,1182,3.323
a280,Swap,Worst Fit,34907,6300,1288,5.553
a280,Swap,First Fit,33179,6453,1252,4.867
a280,Swap,Best Fit,32145,6234,1191,4.94
a280,Swap,Worst Fit,33246,6660,1268,3.550
a280,Swap,First Fit,34896,6944,1200,3.218
a280,Swap,Best Fit,32600,6497,1289,3.834
a280,Swap,Worst Fit,32282,6918,1290,3.888
a280,Swap,First Fit,34159,7120,1163,3.243
a280,Swap,Best Fit,33873,6628,1270,4.814
a280,Swap,Worst Fit,33517,7204,1147,4.975
a280,Swap,First Fit,35484,6657,1161,55.208
a280,Swap,Best Fit,33145,6449,1233,46.152
a280,Swap,Worst Fit,33531,6248,1343,62.420
a280,Swap,First Fit,35112,6443,1186,46.201
a280,Swap,Best Fit,34360,7024,1215,47.868
a280,Swap,Worst Fit,33410,6324,1289,54.52
a280,Swap,First Fit,34680,7056,1253,3.210
a280,Swap,Best Fit,33141,6016,1210,4.526
a280,Swap,Worst Fit,35489,6679,1238,3.117
a280,Swap,First Fit,34932,6356,1291,4.42
a280,Swap,Best Fit,34421,6681,1194,3.330
a280,Swap,Worst Fit,33688,6785,1185,3.89
a280,Swap,First Fit,32241,6199,1233,3.17
a280,Swap,Best Fit,35475,6527,1328,4.237
a280,Swap,Worst Fit,33008,6393,1194,4.573
a280,Swap,First Fit,33020,6611,1319,5.366
a280,Swap,Best Fit,34430,5962,1279,5.513
a280,Swap,Worst Fit,34104,6495,1227,3.305
a280,Swap,First Fit,35717,6602,1234,4.919
a280,Swap,Best Fit,34197,6501,1232,3.938
a280,Swap,Worst Fit,32876,6575,1211,5.405
a280,Swap,First Fit,34309,6648,1257,2.997
a280,Swap,Best Fit,33460,6660,1177,4.192
a280,Swap,Worst Fit,34049,7051,1159,2.382
a280,Swap,First Fit,33752,6889,1168,2.226
a280,Swap,Best Fit,35016,6708,1158,3.542
a280,Swap,Worst Fit,34420,5967,1248,4.281
a280,Swap,First Fit,32853,6235,1194,2.964
a280,Swap,Best Fit,33147,7154,1122,2.996
a280,Swap,Worst Fit,35152,7110,1184,3.360
a280,Swap,First Fit,34425,5960,1271,4.330
a280,Swap,Best Fit,33208,6239,1198,2.971
a280,Swap,Worst Fit,35114,6844,1191,4.49
a280,Swap,First Fit,32681,5898,1320,4.981
a280,Swap,Best Fit,34086,5999,1346,4.823
a280,Swap,Worst Fit,33576,6918,1289,5.117
a280,Swap,First Fit,35171,6650,1325,3.693
a280,Swap,Best Fit,33129,6269,1197,4.16
a280,Swap,Worst Fit,33341,6490,1210,3.789
a280,Swap,First Fit,33829,7045,1231,3.394
a280,Swap,Best Fit,32947,6218,1235,7.87
a280,Swap,Worst Fit,34738,6825,1228,4.218
a280,Swap,First Fit,33924,6559,1261,3.455
a280,Swap,Best Fit,34196,6335,1278,2.663
a280,Swap,Worst Fit,35376,6661,1295,3.799
a280,Swap,First Fit,35159,6525,1241,4.516
a280,Swap,Best Fit,33700,7152,1171,2.690
a280,Swap,Worst Fit,32416,6376,1274,3.710
a280,Swap,First Fit,33780,6885,1179,3.132
a280,Swap,Best Fit,34424,7081,1188,3.152
a280,Swap,Worst Fit,34950,6571,1185,2.668
a280,Insert,First Fit,33891,3961,1565,5.580
a280,Insert,Best Fit,32543,4417,1597,4.883
a280,Insert,Worst Fit,33287,4251,1511,4.597
a280,Swap,First Fit,35036,7318,1234,3.984
a280,Swap,Best Fit,33199,6525,1118,2.345
a280,Swap,Worst Fit,33423,6077,1296,4.806
a280,Insert,First Fit,33443,4516,1561,5.107
a280,Insert,Best Fit,35888,3924,1593,5.408
a280,Insert,Worst Fit,34046,4222,1510,4.736
a280,Swap,First Fit,31870,6572,1231,4.45
a280,Swap,Best Fit,34718,6545,1172,3.257
a280,Swap,Worst Fit,34027,6279,1255,2.828
a280,Insert,First Fit,35141,35141,0,0.335
a280,Insert,Best Fit,32848,4899,1555,7.486
a280,Insert,Worst Fit,34018,3943,1581,6.47
a280,Swap,First Fit,32662,7027,1185,3.213
a280,Swap,Best Fit,35464,6980,1190,3.363
a280,Swap,Worst Fit,33968,6666,1280,4.140
a280,Insert,First Fit,34600,34600,0,0.334
a280,Insert,Best Fit,35119,4385,1678,5.556
a280,Insert,Worst Fit,33832,4033,1610,5.370
a280,Swap,First Fit,33859,6376,1138,8.653
a280,Swap,Best Fit,33372,5871,1158,8.918
a280,Swap,Worst Fit,35092,6367,1112,8.481
a280,Swap,First Fit,34425,11986,500,3.710
a280,Swap,Best Fit,33755,12439,500,3.685
a280,Swap,Worst Fit,32657,11685,500,3.689
a280,Swap,First Fit,34293,5853,1101,8.218
a280,Swap,Best Fit,34636,6026,1108,8.261
a280,Swap,Worst Fit,34659,6811,1165,8.719
a280,Swap,First Fit,34013,23750,100,0.734
a280,Swap,Best Fit,34738,25624,100,0.753
a280,Swap,Worst Fit,33443,25234,100,0.739
a280,Swap,First Fit,33696,33127,10,0.75
a280,Swap,Best Fit,32101,31136,10,0.75
a280,Swap,Worst Fit,34392,33729,10,0.75
a280,Swap,First Fit,35056,6328,1092,1.639
a280,Swap,Best Fit,33480,6179,1066,1.570
a280,Swap,Worst Fit,34312,7180,1113,1.649
a280,Swap,First Fit,34185,33756,10,0.14
a280,Swap,Best Fit,33471,32005,10,0.14
a280,Swap,Worst Fit,34353,33574,10,0.14
a280,Swap,First Fit,33551,32272,10,0.14
a280,Swap,Best Fit,35341,34104,10,0.15
a280,Swap,Worst Fit,34155,32962,10,0.14
a280,Swap,First Fit,33436,33107,5,0.7
a280,Swap,Best Fit,34526,34225,5,0.7
a280,Swap,Worst Fit,34609,34112,5,0.7
a280,Swap,First Fit,31974,31132,5,0.7
a280,Swap,Best Fit,34866,34571,5,0.7
a280,Swap,Worst Fit,35508,34449,5,0.7
a280,Swap,First Fit,34219,5827,1095,1.623
a280,Swap,Best Fit,35395,5858,1031,1.511
a280,Swap,Worst Fit,33824,6246,1044,1.522
a280,Swap,First Fit,32602,5941,1176,1.786
a280,Swap,Best Fit,34972,6238,1074,1.600
a280,Swap,Worst Fit,36613,6484,1082,1.601
